Requisition_ID,Department,Open_Date,Time_To_Fill_Days,Candidate_Count,Offer_Accepted,Hire_Date,Hiring_Manager
REQ02177,Maintenance,2024-10-13,65,34,Yes,2024-12-17,MGR0022
REQ02178,Operations,2024-10-26,27,123,Yes,2024-11-22,MGR0019
REQ02179,Finance,2024-07-30,30,148,No,2024-08-29,MGR0069
REQ02180,Operations,2024-02-12,57,41,No,2024-04-09,MGR0218
REQ02181,HR,2025-06-26,49,128,Yes,2025-08-14,MGR0088
REQ02182,IT,2025-07-30,74,11,Yes,2025-10-12,MGR0023
REQ02183,Maintenance,2024-12-27,29,88,No,2025-01-25,MGR0146
REQ02184,Customer Service,2025-12-25,21,63,Yes,2026-01-15,MGR0176
REQ02185,Safety & Compliance,2025-08-13,24,65,Yes,2025-09-06,MGR0021
REQ02186,Customer Service,2024-06-08,53,124,Yes,2024-07-31,MGR0182
REQ02187,Maintenance,2024-02-15,73,136,Yes,2024-04-28,MGR0273
REQ02188,Maintenance,2023-07-25,34,109,No,2023-08-28,MGR0136
REQ02189,Maintenance,2025-11-28,72,29,No,2026-02-08,MGR0254
REQ02190,IT,2024-10-07,101,23,No,2025-01-16,MGR0015
REQ02191,Operations,2024-09-02,59,131,Yes,2024-10-31,MGR0192
REQ02192,Customer Service,2023-06-03,68,27,Yes,2023-08-10,MGR0283
REQ02193,Planning,2024-05-28,91,71,No,2024-08-27,MGR0169
REQ02194,Operations,2023-09-12,72,37,Yes,2023-11-23,MGR0096
REQ02195,Operations,2024-06-26,74,94,Yes,2024-09-08,MGR0107
REQ02196,Operations,2025-05-06,63,135,Yes,2025-07-08,MGR0075
REQ02197,HR,2024-04-03,65,78,Yes,2024-06-07,MGR0167
REQ02198,Operations,2023-07-22,23,82,Yes,2023-08-14,MGR0067
REQ02199,Maintenance,2023-02-20,72,49,No,2023-05-03,MGR0189
REQ02200,IT,2023-11-15,93,149,Yes,2024-02-16,MGR0242
REQ02201,IT,2025-05-18,48,36,Yes,2025-07-05,MGR0143
REQ02202,Planning,2025-10-13,88,140,Yes,2026-01-09,MGR0071
REQ02203,Maintenance,2023-07-14,43,57,Yes,2023-08-26,MGR0052
REQ02204,Maintenance,2025-03-11,25,124,Yes,2025-04-05,MGR0136
REQ02205,Operations,2023-10-02,30,127,Yes,2023-11-01,MGR0212
REQ02206,Maintenance,2023-09-05,68,99,Yes,2023-11-12,MGR0120
REQ02207,IT,2024-12-05,56,73,Yes,2025-01-30,MGR0145
REQ02208,Planning,2024-11-22,56,38,Yes,2025-01-17,MGR0056
REQ02209,Operations,2023-08-28,36,43,Yes,2023-10-03,MGR0102
REQ02210,Operations,2023-04-05,63,42,Yes,2023-06-07,MGR0225
REQ02211,Operations,2025-06-19,38,134,Yes,2025-07-27,MGR0163
REQ02212,Operations,2025-10-09,46,118,Yes,2025-11-24,MGR0223
REQ02213,Operations,2023-10-04,54,34,No,2023-11-27,MGR0211
REQ02214,Planning,2023-09-28,89,57,Yes,2023-12-26,MGR0202
REQ02215,Operations,2023-03-27,68,49,Yes,2023-06-03,MGR0098
REQ02216,Maintenance,2025-11-03,50,97,Yes,2025-12-23,MGR0058
REQ02217,HR,2025-02-09,33,111,Yes,2025-03-14,MGR0229
REQ02218,Customer Service,2025-05-27,60,10,No,2025-07-26,MGR0200
REQ02219,IT,2023-09-01,56,69,Yes,2023-10-27,MGR0034
REQ02220,IT,2025-07-25,114,46,Yes,2025-11-16,MGR0092
REQ02221,HR,2023-09-26,58,149,Yes,2023-11-23,MGR0246
REQ02222,Maintenance,2025-12-18,45,25,Yes,2026-02-01,MGR0060
REQ02223,Operations,2025-06-27,47,148,Yes,2025-08-13,MGR0185
REQ02224,Safety & Compliance,2023-02-19,22,82,No,2023-03-13,MGR0262
REQ02225,Customer Service,2023-09-24,53,15,Yes,2023-11-16,MGR0181
REQ02226,Operations,2023-05-08,35,43,Yes,2023-06-12,MGR0235
REQ02227,Operations,2025-06-03,52,17,Yes,2025-07-25,MGR0183
REQ02228,Maintenance,2023-07-20,22,95,Yes,2023-08-11,MGR0011
REQ02229,Operations,2024-10-10,50,58,Yes,2024-11-29,MGR0147
REQ02230,Operations,2023-08-31,45,12,Yes,2023-10-15,MGR0139
REQ02231,Operations,2025-07-26,33,65,Yes,2025-08-28,MGR0250
REQ02232,Maintenance,2025-02-02,52,88,Yes,2025-03-26,MGR0277
REQ02233,Safety & Compliance,2025-11-03,36,107,No,2025-12-09,MGR0126
REQ02234,Operations,2025-12-11,40,63,Yes,2026-01-20,MGR0159
REQ02235,Operations,2024-06-22,27,87,Yes,2024-07-19,MGR0196
REQ02236,Operations,2025-03-17,25,41,Yes,2025-04-11,MGR0058
REQ02237,Finance,2023-09-16,53,136,Yes,2023-11-08,MGR0024
REQ02238,Operations,2025-09-30,66,95,Yes,2025-12-05,MGR0230
REQ02239,Maintenance,2025-11-26,21,76,Yes,2025-12-17,MGR0027
REQ02240,Operations,2025-09-29,25,92,Yes,2025-10-24,MGR0251
REQ02241,IT,2025-08-11,85,80,Yes,2025-11-04,MGR0222
REQ02242,Operations,2023-02-02,38,23,Yes,2023-03-12,MGR0290
REQ02243,Maintenance,2024-06-30,73,143,Yes,2024-09-11,MGR0125
REQ02244,Planning,2024-05-24,93,41,Yes,2024-08-25,MGR0214
REQ02245,Customer Service,2024-03-20,44,119,Yes,2024-05-03,MGR0045
REQ02246,Maintenance,2025-03-12,29,136,Yes,2025-04-10,MGR0152
REQ02247,Maintenance,2025-08-13,69,47,Yes,2025-10-21,MGR0211
REQ02248,Maintenance,2023-07-06,74,39,Yes,2023-09-18,MGR0171
REQ02249,Operations,2024-08-15,61,53,Yes,2024-10-15,MGR0221
REQ02250,Operations,2024-01-10,19,148,Yes,2024-01-29,MGR0047
REQ02251,IT,2023-10-01,106,16,Yes,2024-01-15,MGR0274
REQ02252,IT,2023-06-07,65,132,No,2023-08-11,MGR0026
REQ02253,Maintenance,2025-04-30,44,97,No,2025-06-13,MGR0140
REQ02254,Maintenance,2025-07-01,35,106,Yes,2025-08-05,MGR0029
REQ02255,Maintenance,2023-08-21,65,134,No,2023-10-25,MGR0217
REQ02256,Finance,2023-04-02,27,142,Yes,2023-04-29,MGR0245
REQ02257,Operations,2025-02-06,33,24,Yes,2025-03-11,MGR0001
REQ02258,Operations,2024-12-22,63,62,Yes,2025-02-23,MGR0153
REQ02259,Maintenance,2025-08-29,25,29,Yes,2025-09-23,MGR0155
REQ02260,Maintenance,2023-06-16,23,119,Yes,2023-07-09,MGR0111
REQ02261,HR,2025-02-07,26,123,Yes,2025-03-05,MGR0223
REQ02262,Operations,2023-02-09,70,99,Yes,2023-04-20,MGR0168
REQ02263,HR,2024-07-25,67,125,Yes,2024-09-30,MGR0024
REQ02264,Operations,2024-01-04,73,95,No,2024-03-17,MGR0270
REQ02265,IT,2023-11-07,68,51,Yes,2024-01-14,MGR0262
REQ02266,Operations,2025-10-05,65,131,No,2025-12-09,MGR0091
REQ02267,Maintenance,2023-02-25,23,145,Yes,2023-03-20,MGR0210
REQ02268,Safety & Compliance,2024-10-16,49,57,Yes,2024-12-04,MGR0019
REQ02269,Operations,2024-10-22,22,114,No,2024-11-13,MGR0205
REQ02270,Operations,2025-07-03,40,67,Yes,2025-08-12,MGR0193
REQ02271,Maintenance,2025-11-30,40,146,Yes,2026-01-09,MGR0138
REQ02272,Operations,2023-10-22,41,41,Yes,2023-12-02,MGR0052
REQ02273,IT,2023-06-14,118,58,Yes,2023-10-10,MGR0269
REQ02274,Operations,2025-03-06,71,17,Yes,2025-05-16,MGR0133
REQ02275,HR,2024-08-14,41,77,Yes,2024-09-24,MGR0115
REQ02276,Operations,2025-01-22,75,27,Yes,2025-04-07,MGR0082
REQ02277,Customer Service,2025-12-22,41,137,Yes,2026-02-01,MGR0261
REQ02278,IT,2024-12-10,99,91,No,2025-03-19,MGR0251
REQ02279,Operations,2025-12-13,41,104,No,2026-01-23,MGR0255
REQ02280,Operations,2024-08-04,19,132,Yes,2024-08-23,MGR0282
REQ02281,Maintenance,2023-07-04,57,42,Yes,2023-08-30,MGR0175
REQ02282,IT,2025-03-06,49,44,Yes,2025-04-24,MGR0118
REQ02283,Customer Service,2024-04-06,36,68,No,2024-05-12,MGR0296
REQ02284,Operations,2025-12-25,34,44,Yes,2026-01-28,MGR0254
REQ02285,Finance,2023-04-27,26,121,Yes,2023-05-23,MGR0080
REQ02286,Planning,2023-08-16,73,59,Yes,2023-10-28,MGR0144
REQ02287,HR,2025-12-15,64,62,Yes,2026-02-17,MGR0141
REQ02288,Operations,2024-08-01,62,79,Yes,2024-10-02,MGR0173
REQ02289,Operations,2024-10-08,47,74,Yes,2024-11-24,MGR0051
REQ02290,Maintenance,2024-06-08,24,113,Yes,2024-07-02,MGR0133
REQ02291,Operations,2024-11-04,36,49,Yes,2024-12-10,MGR0191
REQ02292,Operations,2024-02-26,51,147,Yes,2024-04-17,MGR0235
REQ02293,Safety & Compliance,2025-11-16,41,51,No,2025-12-27,MGR0115
REQ02294,Operations,2023-07-12,47,106,No,2023-08-28,MGR0130
REQ02295,HR,2023-12-08,75,65,No,2024-02-21,MGR0022
REQ02296,IT,2024-01-05,62,21,Yes,2024-03-07,MGR0210
REQ02297,Operations,2024-06-11,34,108,Yes,2024-07-15,MGR0275
REQ02298,IT,2024-03-04,48,85,Yes,2024-04-21,MGR0015
REQ02299,Operations,2025-11-26,20,55,Yes,2025-12-16,MGR0064
REQ02300,Operations,2023-07-09,51,126,Yes,2023-08-29,MGR0270
REQ02301,Operations,2024-03-08,63,19,Yes,2024-05-10,MGR0132
REQ02302,Operations,2023-03-16,63,36,No,2023-05-18,MGR0101
REQ02303,Planning,2024-11-12,103,132,Yes,2025-02-23,MGR0188
REQ02304,Customer Service,2024-09-06,18,127,Yes,2024-09-24,MGR0155
REQ02305,Maintenance,2025-04-23,27,41,Yes,2025-05-20,MGR0264
REQ02306,Operations,2025-07-14,20,9,Yes,2025-08-03,MGR0141
REQ02307,Finance,2023-03-04,39,18,Yes,2023-04-12,MGR0290
REQ02308,Maintenance,2024-12-02,28,136,Yes,2024-12-30,MGR0063
REQ02309,HR,2023-10-01,61,37,Yes,2023-12-01,MGR0010
REQ02310,Maintenance,2025-04-06,26,31,Yes,2025-05-02,MGR0150
REQ02311,Customer Service,2025-05-31,19,89,Yes,2025-06-19,MGR0102
REQ02312,Operations,2025-04-19,47,108,Yes,2025-06-05,MGR0280
REQ02313,IT,2024-02-08,114,15,No,2024-06-01,MGR0219
REQ02314,Customer Service,2025-02-12,38,15,Yes,2025-03-22,MGR0038
REQ02315,Operations,2024-04-07,43,149,Yes,2024-05-20,MGR0036
REQ02316,IT,2025-09-22,78,95,Yes,2025-12-09,MGR0274
REQ02317,Safety & Compliance,2023-12-18,23,8,Yes,2024-01-10,MGR0264
REQ02318,Customer Service,2024-10-17,34,95,Yes,2024-11-20,MGR0066
REQ02319,Maintenance,2025-04-01,57,129,Yes,2025-05-28,MGR0247
REQ02320,IT,2023-03-14,102,141,Yes,2023-06-24,MGR0204
REQ02321,Customer Service,2023-07-17,68,49,No,2023-09-23,MGR0035
REQ02322,IT,2024-07-22,94,73,Yes,2024-10-24,MGR0225
REQ02323,Maintenance,2024-12-10,71,77,Yes,2025-02-19,MGR0116
REQ02324,Finance,2024-11-05,53,15,Yes,2024-12-28,MGR0130
REQ02325,Customer Service,2024-06-03,25,92,Yes,2024-06-28,MGR0010
REQ02326,Customer Service,2023-06-22,30,127,Yes,2023-07-22,MGR0263
REQ02327,Planning,2024-09-18,54,90,Yes,2024-11-11,MGR0036
REQ02328,Operations,2023-08-28,23,47,Yes,2023-09-20,MGR0061
REQ02329,Operations,2024-11-02,18,67,Yes,2024-11-20,MGR0018
REQ02330,Customer Service,2024-03-29,24,137,Yes,2024-04-22,MGR0190
REQ02331,Operations,2025-01-01,25,95,Yes,2025-01-26,MGR0087
REQ02332,Operations,2023-10-13,25,136,Yes,2023-11-07,MGR0243
REQ02333,Operations,2023-07-31,65,110,Yes,2023-10-04,MGR0196
REQ02334,Planning,2024-10-07,120,141,No,2025-02-04,MGR0232
REQ02335,Maintenance,2023-01-01,18,29,No,2023-01-19,MGR0160
REQ02336,Operations,2024-08-19,39,131,Yes,2024-09-27,MGR0003
REQ02337,Maintenance,2023-05-13,18,144,Yes,2023-05-31,MGR0236
REQ02338,HR,2023-12-14,50,8,Yes,2024-02-02,MGR0073
REQ02339,IT,2025-03-15,53,11,No,2025-05-07,MGR0117
REQ02340,Operations,2023-07-04,64,103,Yes,2023-09-06,MGR0182
REQ02341,Safety & Compliance,2024-10-24,55,125,Yes,2024-12-18,MGR0212
REQ02342,Customer Service,2025-12-13,58,64,Yes,2026-02-09,MGR0047
REQ02343,Finance,2023-01-19,54,119,No,2023-03-14,MGR0041
REQ02344,Customer Service,2024-08-19,27,48,No,2024-09-15,MGR0076
REQ02345,Planning,2023-04-29,72,142,Yes,2023-07-10,MGR0287
REQ02346,Safety & Compliance,2025-01-31,37,74,Yes,2025-03-09,MGR0003
REQ02347,Operations,2025-10-17,24,146,Yes,2025-11-10,MGR0149
REQ02348,Operations,2025-06-04,50,14,Yes,2025-07-24,MGR0024
REQ02349,IT,2024-01-16,45,83,Yes,2024-03-01,MGR0003
REQ02350,Operations,2024-07-16,24,117,Yes,2024-08-09,MGR0264
REQ02351,Maintenance,2024-12-19,19,100,Yes,2025-01-07,MGR0240
REQ02352,Operations,2024-05-08,19,21,Yes,2024-05-27,MGR0215
REQ02353,Operations,2025-01-23,58,102,Yes,2025-03-22,MGR0169
REQ02354,Maintenance,2023-07-30,38,122,Yes,2023-09-06,MGR0182
REQ02355,Maintenance,2025-06-18,26,11,Yes,2025-07-14,MGR0210
REQ02356,Maintenance,2025-09-26,74,90,Yes,2025-12-09,MGR0046
REQ02357,Operations,2025-07-15,18,27,Yes,2025-08-02,MGR0025
REQ02358,Operations,2024-09-27,38,131,Yes,2024-11-04,MGR0297
REQ02359,Operations,2024-09-21,37,38,Yes,2024-10-28,MGR0151
REQ02360,Operations,2024-08-15,42,104,No,2024-09-26,MGR0219
REQ02361,Operations,2024-06-18,24,17,Yes,2024-07-12,MGR0117
REQ02362,Finance,2024-10-07,51,127,Yes,2024-11-27,MGR0175
REQ02363,IT,2024-07-16,112,141,Yes,2024-11-05,MGR0227
REQ02364,Operations,2025-07-10,54,46,No,2025-09-02,MGR0182
REQ02365,Operations,2024-03-04,62,119,Yes,2024-05-05,MGR0074
REQ02366,Operations,2023-05-24,54,149,Yes,2023-07-17,MGR0080
REQ02367,Operations,2023-02-18,42,116,Yes,2023-04-01,MGR0271
REQ02368,Maintenance,2025-04-06,65,62,Yes,2025-06-10,MGR0203
REQ02369,Operations,2024-11-07,52,64,Yes,2024-12-29,MGR0261
REQ02370,Maintenance,2023-05-21,46,30,Yes,2023-07-06,MGR0193
REQ02371,Operations,2024-12-24,22,119,No,2025-01-15,MGR0179
REQ02372,IT,2024-03-27,82,23,No,2024-06-17,MGR0245
REQ02373,Finance,2023-02-11,28,15,Yes,2023-03-11,MGR0276
REQ02374,Operations,2025-05-20,24,132,Yes,2025-06-13,MGR0142
REQ02375,Operations,2024-05-12,33,145,Yes,2024-06-14,MGR0244
REQ02376,Maintenance,2023-12-24,19,50,Yes,2024-01-12,MGR0184
REQ02377,Operations,2023-04-06,65,86,Yes,2023-06-10,MGR0180
REQ02378,HR,2023-11-02,75,95,Yes,2024-01-16,MGR0089
REQ02379,IT,2023-03-07,95,62,Yes,2023-06-10,MGR0175
REQ02380,Operations,2025-07-20,71,32,Yes,2025-09-29,MGR0043
REQ02381,Operations,2024-11-30,65,123,Yes,2025-02-03,MGR0223
REQ02382,Customer Service,2024-12-14,61,77,No,2025-02-13,MGR0021
REQ02383,Maintenance,2025-09-29,25,114,Yes,2025-10-24,MGR0189
REQ02384,Maintenance,2025-08-19,49,146,No,2025-10-07,MGR0251
REQ02385,Maintenance,2025-04-28,74,11,Yes,2025-07-11,MGR0221
REQ02386,Maintenance,2023-05-10,46,31,Yes,2023-06-25,MGR0115
REQ02387,Planning,2023-08-02,85,127,No,2023-10-26,MGR0007
REQ02388,Operations,2023-07-20,34,76,Yes,2023-08-23,MGR0160
REQ02389,Operations,2023-02-12,20,80,No,2023-03-04,MGR0214
REQ02390,Operations,2025-02-15,53,96,No,2025-04-09,MGR0133
REQ02391,IT,2025-01-30,112,91,Yes,2025-05-22,MGR0171
REQ02392,Operations,2024-03-12,45,78,Yes,2024-04-26,MGR0115
REQ02393,Finance,2025-02-20,65,117,Yes,2025-04-26,MGR0106
REQ02394,Customer Service,2024-03-12,58,39,Yes,2024-05-09,MGR0112
REQ02395,Customer Service,2023-04-28,57,66,Yes,2023-06-24,MGR0052
REQ02396,Operations,2023-11-07,41,121,No,2023-12-18,MGR0276
REQ02397,Operations,2025-02-07,44,55,Yes,2025-03-23,MGR0099
REQ02398,Planning,2025-08-23,63,64,Yes,2025-10-25,MGR0131
REQ02399,Maintenance,2025-09-11,74,139,No,2025-11-24,MGR0211
REQ02400,Operations,2023-09-22,34,118,Yes,2023-10-26,MGR0294
REQ02401,Operations,2025-09-17,46,53,Yes,2025-11-02,MGR0260
REQ02402,Customer Service,2023-11-12,54,52,Yes,2024-01-05,MGR0179
REQ02403,Operations,2025-09-24,37,21,Yes,2025-10-31,MGR0148
REQ02404,Maintenance,2023-10-11,64,118,No,2023-12-14,MGR0274
REQ02405,Maintenance,2024-02-27,36,68,Yes,2024-04-03,MGR0168
REQ02406,Customer Service,2025-09-30,58,130,Yes,2025-11-27,MGR0095
REQ02407,Operations,2024-12-12,22,29,Yes,2025-01-03,MGR0038
REQ02408,Maintenance,2023-03-12,21,59,Yes,2023-04-02,MGR0124
REQ02409,Maintenance,2025-11-29,23,122,Yes,2025-12-22,MGR0029
REQ02410,IT,2023-05-31,60,61,Yes,2023-07-30,MGR0047
REQ02411,Safety & Compliance,2024-03-07,45,138,Yes,2024-04-21,MGR0134
REQ02412,Operations,2023-01-25,64,23,Yes,2023-03-30,MGR0021
REQ02413,Maintenance,2025-06-22,48,20,Yes,2025-08-09,MGR0031
REQ02414,Operations,2025-07-24,31,51,Yes,2025-08-24,MGR0122
REQ02415,Planning,2025-07-02,55,56,Yes,2025-08-26,MGR0215
REQ02416,HR,2024-06-26,47,95,Yes,2024-08-12,MGR0051
REQ02417,HR,2024-03-06,33,144,Yes,2024-04-08,MGR0060
REQ02418,Operations,2024-11-30,64,123,Yes,2025-02-02,MGR0041
REQ02419,Operations,2024-12-03,36,115,No,2025-01-08,MGR0164
REQ02420,Maintenance,2024-07-21,67,128,Yes,2024-09-26,MGR0213
REQ02421,Operations,2024-05-28,74,109,No,2024-08-10,MGR0046
REQ02422,Safety & Compliance,2025-01-28,51,69,Yes,2025-03-20,MGR0101
REQ02423,Maintenance,2023-02-09,30,25,Yes,2023-03-11,MGR0103
REQ02424,Operations,2024-01-06,59,23,Yes,2024-03-05,MGR0252
REQ02425,Customer Service,2025-02-17,62,81,No,2025-04-20,MGR0015
REQ02426,Maintenance,2023-12-05,56,68,Yes,2024-01-30,MGR0053
REQ02427,Maintenance,2024-12-24,62,99,Yes,2025-02-24,MGR0018
REQ02428,Finance,2023-02-04,74,145,Yes,2023-04-19,MGR0224
REQ02429,IT,2025-12-06,79,11,Yes,2026-02-23,MGR0289
REQ02430,Safety & Compliance,2025-08-27,64,113,Yes,2025-10-30,MGR0221
REQ02431,Maintenance,2025-09-18,53,61,No,2025-11-10,MGR0213
REQ02432,Customer Service,2023-01-23,57,121,Yes,2023-03-21,MGR0229
REQ02433,Operations,2025-06-07,50,62,No,2025-07-27,MGR0235
REQ02434,HR,2025-03-06,72,89,Yes,2025-05-17,MGR0264
REQ02435,Customer Service,2023-11-05,66,78,Yes,2024-01-10,MGR0273
REQ02436,Finance,2023-04-26,44,36,Yes,2023-06-09,MGR0115
REQ02437,Maintenance,2023-09-29,73,20,No,2023-12-11,MGR0275
REQ02438,Operations,2024-01-12,72,57,Yes,2024-03-24,MGR0247
REQ02439,Operations,2025-11-26,73,138,Yes,2026-02-07,MGR0130
REQ02440,Operations,2023-03-17,73,68,No,2023-05-29,MGR0205
REQ02441,Finance,2024-04-18,38,71,Yes,2024-05-26,MGR0264
REQ02442,IT,2025-04-23,93,28,No,2025-07-25,MGR0276
REQ02443,Operations,2025-05-01,55,148,Yes,2025-06-25,MGR0063
REQ02444,HR,2025-03-08,57,132,Yes,2025-05-04,MGR0112
REQ02445,HR,2025-03-01,70,92,Yes,2025-05-10,MGR0198
REQ02446,Maintenance,2023-12-16,47,118,Yes,2024-02-01,MGR0089
REQ02447,Operations,2023-03-02,45,132,Yes,2023-04-16,MGR0240
REQ02448,Maintenance,2023-07-10,35,11,Yes,2023-08-14,MGR0105
REQ02449,Safety & Compliance,2023-02-28,30,134,No,2023-03-30,MGR0150
REQ02450,Operations,2024-08-22,34,146,Yes,2024-09-25,MGR0139
REQ02451,Finance,2023-05-07,48,67,Yes,2023-06-24,MGR0003
REQ02452,Maintenance,2025-07-10,68,102,Yes,2025-09-16,MGR0044
REQ02453,Operations,2025-11-19,18,138,No,2025-12-07,MGR0112
REQ02454,Operations,2023-03-24,19,53,Yes,2023-04-12,MGR0036
REQ02455,Customer Service,2023-12-03,40,149,Yes,2024-01-12,MGR0184
REQ02456,HR,2024-08-08,61,38,Yes,2024-10-08,MGR0158
REQ02457,Customer Service,2023-06-19,57,66,Yes,2023-08-15,MGR0053
REQ02458,Maintenance,2023-02-06,50,76,Yes,2023-03-28,MGR0114
REQ02459,Planning,2025-06-05,48,139,Yes,2025-07-23,MGR0033
REQ02460,Planning,2025-05-19,90,78,Yes,2025-08-17,MGR0140
REQ02461,Operations,2025-12-27,51,15,Yes,2026-02-16,MGR0059
REQ02462,Operations,2025-12-01,66,142,Yes,2026-02-05,MGR0052
REQ02463,HR,2025-12-06,64,66,Yes,2026-02-08,MGR0172
REQ02464,Operations,2023-07-24,39,98,Yes,2023-09-01,MGR0211
REQ02465,Customer Service,2025-07-26,74,25,Yes,2025-10-08,MGR0037
REQ02466,Maintenance,2024-10-06,44,124,Yes,2024-11-19,MGR0227
REQ02467,HR,2024-12-06,45,18,Yes,2025-01-20,MGR0185
REQ02468,IT,2025-05-27,49,126,Yes,2025-07-15,MGR0104
REQ02469,Operations,2024-07-16,65,15,Yes,2024-09-19,MGR0015
REQ02470,Finance,2023-05-23,45,43,Yes,2023-07-07,MGR0178
REQ02471,Operations,2023-04-12,53,47,Yes,2023-06-04,MGR0021
REQ02472,Maintenance,2025-08-22,19,64,Yes,2025-09-10,MGR0049
REQ02473,Operations,2024-05-30,23,33,Yes,2024-06-22,MGR0010
REQ02474,Maintenance,2024-04-14,68,107,Yes,2024-06-21,MGR0255
REQ02475,Maintenance,2025-03-23,40,149,No,2025-05-02,MGR0276
REQ02476,Operations,2025-04-19,51,74,No,2025-06-09,MGR0185
REQ02477,HR,2023-07-02,35,95,No,2023-08-06,MGR0275
REQ02478,Finance,2023-07-03,33,107,Yes,2023-08-05,MGR0238
REQ02479,Finance,2024-09-21,38,121,Yes,2024-10-29,MGR0182
REQ02480,HR,2023-04-10,61,78,Yes,2023-06-10,MGR0156
REQ02481,Operations,2025-02-22,38,31,Yes,2025-04-01,MGR0129
REQ02482,Customer Service,2025-11-26,71,46,Yes,2026-02-05,MGR0190
REQ02483,Operations,2025-09-26,72,139,Yes,2025-12-07,MGR0278
REQ02484,IT,2023-06-19,62,139,Yes,2023-08-20,MGR0290
REQ02485,Operations,2024-04-19,26,38,Yes,2024-05-15,MGR0100
REQ02486,IT,2023-10-12,72,118,No,2023-12-23,MGR0030
REQ02487,Maintenance,2025-03-16,32,142,Yes,2025-04-17,MGR0257
REQ02488,Maintenance,2023-08-12,20,45,Yes,2023-09-01,MGR0239
REQ02489,Operations,2025-07-16,68,81,Yes,2025-09-22,MGR0054
REQ02490,Maintenance,2023-12-28,42,142,Yes,2024-02-08,MGR0154
REQ02491,Safety & Compliance,2024-11-25,28,78,Yes,2024-12-23,MGR0021
REQ02492,Planning,2024-04-22,118,19,Yes,2024-08-18,MGR0251
REQ02493,HR,2024-05-11,48,132,Yes,2024-06-28,MGR0158
REQ02494,Maintenance,2023-01-05,46,70,Yes,2023-02-20,MGR0277
REQ02495,Operations,2023-10-05,18,15,Yes,2023-10-23,MGR0088
REQ02496,Maintenance,2024-12-05,33,131,Yes,2025-01-07,MGR0204
REQ02497,Finance,2025-01-21,39,50,No,2025-03-01,MGR0031
REQ02498,Operations,2023-03-23,53,64,Yes,2023-05-15,MGR0240
REQ02499,IT,2023-05-07,85,80,Yes,2023-07-31,MGR0184
REQ02500,Operations,2025-08-27,20,108,No,2025-09-16,MGR0280
